"id","type","value","key","project_id","properties"
"978c9e28d89c7cb94a31ded7cec09d69","0",中国石油集团石油管工程技术研究院,机构,"18649534","{""context"": ""\u7ba1\u7814\u9662\u7ec4\u5efa\u4e8e1981\u5e74\uff0c\u5750\u843d\u4e8e\u53e4\u57ce\u897f\u5b89\u9ad8\u65b0\u6280\u672f\u5f00\u53d1\u533a\uff0c\u662f\u4e2d\u56fd\u77f3\u6cb9\u76f4\u5c5e\u79d1\u7814\u673a\u6784\u3002"", ""project_id"": ""18649534"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u4e2d\u56fd\u77f3\u6cb9\u96c6\u56e2\u77f3\u6cb9\u7ba1\u5de5\u7a0b\u6280\u672f\u7814\u7a76\u9662"", ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""entity"", ""mention_count"": 1, ""evidence_sentence"": ""\u7ba1\u7814\u9662\u7ec4\u5efa\u4e8e1981\u5e74\uff0c\u5750\u843d\u4e8e\u53e4\u57ce\u897f\u5b89\u9ad8\u65b0\u6280\u672f\u5f00\u53d1\u533a\uff0c\u662f\u4e2d\u56fd\u77f3\u6cb9\u76f4\u5c5e\u79d1\u7814\u673a\u6784\u3002""}"
"698d3c374eb2c0e9517f935b8f3a4703","0",中芯国际,公司,"52215703","{""context"": ""\u4e2d\u82af\u56fd\u9645\u8054\u5e2dCEO\u8868\u793a\u4eba\u5de5\u667a\u80fd\u9700\u6c42\u6fc0\u589e\u5bfc\u81f4\u7535\u6e90\u7ba1\u7406\u82af\u7247\u4f9b\u5e94\u77ed\u7f3a\u3002"", ""project_id"": ""52215703"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a06704b01a14c7e13f998e3"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u4e2d\u82af\u56fd\u9645"", ""event_time_norm"": ""2026-05-15"", ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""entity"", ""mention_count"": 2, ""evidence_sentence"": ""\u4e2d\u82af\u56fd\u9645\u8054\u5e2dCEO\u8868\u793a\u4eba\u5de5\u667a\u80fd\u9700\u6c42\u6fc0\u589e\u5bfc\u81f4\u7535\u6e90\u7ba1\u7406\u82af\u7247\u4f9b\u5e94\u77ed\u7f3a\u3002""}"
"0eb10ed0fc506b53d60c4c1170c788c2","1",供应短缺,供应链事件,"52215703","{""context"": ""\u4e2d\u82af\u56fd\u9645\u8054\u5e2dCEO\u79f0\u4eba\u5de5\u667a\u80fd\u9700\u6c42\u6fc0\u589e\u5bfc\u81f4\u4e2d\u82af\u56fd\u9645\u7535\u6e90\u7ba1\u7406\u82af\u7247\u4f9b\u5e94\u77ed\u7f3a\u3002"", ""project_id"": ""52215703"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a06704b01a14c7e13f998e3"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u4f9b\u5e94\u77ed\u7f3a"", ""event_time_norm"": ""2026-05-15"", ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""event"", ""mention_count"": 2, ""evidence_sentence"": ""\u4e2d\u82af\u56fd\u9645\u8054\u5e2dCEO\u79f0\u4eba\u5de5\u667a\u80fd\u9700\u6c42\u6fc0\u589e\u5bfc\u81f4\u4e2d\u82af\u56fd\u9645\u7535\u6e90\u7ba1\u7406\u82af\u7247\u4f9b\u5e94\u77ed\u7f3a\u3002""}"
ea81d287d08a2b2ab19e6abfd23ec243,"0",电源管理芯片,产品,"52215703","{""context"": ""\u4e2d\u82af\u56fd\u9645\u7535\u6e90\u7ba1\u7406\u82af\u7247\u56e0\u4eba\u5de5\u667a\u80fd\u9700\u6c42\u6fc0\u589e\u800c\u4f9b\u5e94\u77ed\u7f3a\u3002"", ""project_id"": ""52215703"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a06704b01a14c7e13f998e3"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u7535\u6e90\u7ba1\u7406\u82af\u7247"", ""event_time_norm"": ""2026-05-15"", ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""entity"", ""mention_count"": 1, ""evidence_sentence"": ""\u4e2d\u82af\u56fd\u9645\u7535\u6e90\u7ba1\u7406\u82af\u7247\u56e0\u4eba\u5de5\u667a\u80fd\u9700\u6c42\u6fc0\u589e\u800c\u4f9b\u5e94\u77ed\u7f3a\u3002""}"
d9453a870f26017a705efcc854005629,"0",人工智能,驱动因素,"52215703","{""context"": ""\u4eba\u5de5\u667a\u80fd\u9700\u6c42\u6fc0\u589e\u5bfc\u81f4\u4e2d\u82af\u56fd\u9645\u7535\u6e90\u7ba1\u7406\u82af\u7247\u4f9b\u5e94\u77ed\u7f3a\u3002"", ""project_id"": ""52215703"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a06704b01a14c7e13f998e3"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u4eba\u5de5\u667a\u80fd"", ""event_time_norm"": ""2026-05-15"", ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""entity"", ""mention_count"": 13, ""evidence_sentence"": ""\u4eba\u5de5\u667a\u80fd\u9700\u6c42\u6fc0\u589e\u5bfc\u81f4\u4e2d\u82af\u56fd\u9645\u7535\u6e90\u7ba1\u7406\u82af\u7247\u4f9b\u5e94\u77ed\u7f3a\u3002""}"
"639ae8a0f64e0511411faae4d3eaa92d","0",发那科,公司,"52215703","{""context"": ""\u53d1\u90a3\u79d1\uff08FANUC\uff095\u670815\u65e5\u5ba3\u5e03\u5c06\u8fdb\u4e00\u6b65\u52a0\u5f3a\u4e0e\u82f1\u4f1f\u8fbe\u7684\u6218\u7565\u5408\u4f5c\u3002"", ""project_id"": ""52215703"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a06c49601a14c7e13fa1f45"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u53d1\u90a3\u79d1"", ""event_time_norm"": ""2026-05-15"", ""polarity"": ""neutral"", ""certainty"": ""tentative"", ""role"": ""entity"", ""mention_count"": 2, ""evidence_sentence"": ""\u53d1\u90a3\u79d1\uff08FANUC\uff095\u670815\u65e5\u5ba3\u5e03\u5c06\u8fdb\u4e00\u6b65\u52a0\u5f3a\u4e0e\u82f1\u4f1f\u8fbe\u7684\u6218\u7565\u5408\u4f5c\u3002""}"
f847294e9bb8f0ef470b01bb0a806075,"0",英伟达,合作方,"52215703","{""context"": ""\u53d1\u90a3\u79d1\u5ba3\u5e03\u5c06\u8fdb\u4e00\u6b65\u52a0\u5f3a\u4e0e\u82f1\u4f1f\u8fbe\u7684\u6218\u7565\u5408\u4f5c\uff0c\u5229\u7528AI\u5e73\u53f0\u52a0\u901f\u65b0\u4e00\u4ee3\u673a\u5668\u4eba\u5f00\u53d1\u3002"", ""project_id"": ""52215703"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a06c49601a14c7e13fa1f45"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u82f1\u4f1f\u8fbe"", ""event_time_norm"": ""2026-05-15"", ""polarity"": ""neutral"", ""certainty"": ""tentative"", ""role"": ""entity"", ""mention_count"": 2, ""evidence_sentence"": ""\u53d1\u90a3\u79d1\u5ba3\u5e03\u5c06\u8fdb\u4e00\u6b65\u52a0\u5f3a\u4e0e\u82f1\u4f1f\u8fbe\u7684\u6218\u7565\u5408\u4f5c\uff0c\u5229\u7528AI\u5e73\u53f0\u52a0\u901f\u65b0\u4e00\u4ee3\u673a\u5668\u4eba\u5f00\u53d1\u3002""}"
"577690d4b8f43850f089f7cf8788add7","0",称英国公司,实体,"52215703","{""project_id"": ""52215703"", ""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.55, ""context"": ""\u8d22\u653f\u90e8\u3001\u82f1\u56fd\u592e\u884c\u3001\u4ee5\u53ca\u91d1\u878d\u884c\u4e3a\u76d1\u7ba1\u5c40\uff08FCA\uff09\u53d1\u5e03\u8054\u5408\u58f0\u660e\uff0c\u79f0\u82f1\u56fd\u516c\u53f8\u5e94\u5f53\u91c7\u53d6\u63aa\u65bd\uff0c\u9488\u5bf9\u65b0\u578b\u4eba\u5de5\u667a\u80fd\uff08AI..."", ""sample_id"": ""6a07351701a14c7e13fafbb3"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u79f0\u82f1\u56fd\u516c\u53f8"", ""aliases"": [""\u4ee5\u53ca\u91d1\u878d\u884c\u4e3a\u76d1\u7ba1\u5c40""], ""event_time_norm"": ""2026-05-15"", ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""entity"", ""mention_count"": 1, ""evidence_sentence"": ""\u8d22\u653f\u90e8\u3001\u82f1\u56fd\u592e\u884c\u3001\u4ee5\u53ca\u91d1\u878d\u884c\u4e3a\u76d1\u7ba1\u5c40\uff08FCA\uff09\u53d1\u5e03\u8054\u5408\u58f0\u660e\uff0c\u79f0\u82f1\u56fd\u516c\u53f8\u5e94\u5f53\u91c7\u53d6\u63aa\u65bd\uff0c\u9488\u5bf9\u65b0\u578b\u4eba\u5de5\u667a\u80fd\uff08AI...""}"
e9df7eac8c54385555f7017aeb1f6cdf,"1",监管政策发布,监管政策,"52215703","{""context"": ""\u82f1\u56fd\u8d22\u653f\u90e8\u3001\u592e\u884c\u53caFCA\u53d1\u5e03\u8054\u5408\u58f0\u660e\uff0c\u8981\u6c42\u4f01\u4e1a\u91c7\u53d6\u63aa\u65bd\u9650\u5236\u524d\u6cbfAI\u6a21\u578b\u98ce\u9669\u3002"", ""project_id"": ""52215703"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a07351701a14c7e13fafbb3"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u76d1\u7ba1\u653f\u7b56\u53d1\u5e03"", ""event_time_norm"": ""2026-05-15"", ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""event"", ""mention_count"": 0, ""evidence_sentence"": ""\u82f1\u56fd\u8d22\u653f\u90e8\u3001\u592e\u884c\u53caFCA\u53d1\u5e03\u8054\u5408\u58f0\u660e\uff0c\u8981\u6c42\u4f01\u4e1a\u91c7\u53d6\u63aa\u65bd\u9650\u5236\u524d\u6cbfAI\u6a21\u578b\u98ce\u9669\u3002""}"
cb4c2e1d76d5ab602710e822c5303fed,"0",英国财政部,监管机构,"52215703","{""context"": ""\u82f1\u56fd\u8d22\u653f\u90e8\u53c2\u4e0e\u53d1\u5e03\u8054\u5408\u58f0\u660e\uff0c\u8981\u6c42\u4f01\u4e1a\u9650\u5236\u524d\u6cbfAI\u6a21\u578b\u98ce\u9669\u3002"", ""project_id"": ""52215703"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a07351701a14c7e13fafbb3"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u82f1\u56fd\u8d22\u653f\u90e8"", ""event_time_norm"": ""2026-05-15"", ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""regulator"", ""mention_count"": 1, ""evidence_sentence"": ""\u82f1\u56fd\u8d22\u653f\u90e8\u53c2\u4e0e\u53d1\u5e03\u8054\u5408\u58f0\u660e\uff0c\u8981\u6c42\u4f01\u4e1a\u9650\u5236\u524d\u6cbfAI\u6a21\u578b\u98ce\u9669\u3002""}"
"7d758cf3f8e18174d2319e45f63c6ea1","0",英国央行,监管机构,"52215703","{""context"": ""\u82f1\u56fd\u592e\u884c\u53c2\u4e0e\u53d1\u5e03\u8054\u5408\u58f0\u660e\uff0c\u8981\u6c42\u4f01\u4e1a\u9650\u5236\u524d\u6cbfAI\u6a21\u578b\u98ce\u9669\u3002"", ""project_id"": ""52215703"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a07351701a14c7e13fafbb3"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u82f1\u56fd\u592e\u884c"", ""event_time_norm"": ""2026-05-15"", ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""regulator"", ""mention_count"": 1, ""evidence_sentence"": ""\u82f1\u56fd\u592e\u884c\u53c2\u4e0e\u53d1\u5e03\u8054\u5408\u58f0\u660e\uff0c\u8981\u6c42\u4f01\u4e1a\u9650\u5236\u524d\u6cbfAI\u6a21\u578b\u98ce\u9669\u3002""}"
b44962030c93646775240270a2121a81,"0",金融行为监管局(FCA),监管机构,"52215703","{""context"": ""FCA\u53c2\u4e0e\u53d1\u5e03\u8054\u5408\u58f0\u660e\uff0c\u8981\u6c42\u4f01\u4e1a\u9650\u5236\u524d\u6cbfAI\u6a21\u578b\u98ce\u9669\u3002"", ""project_id"": ""52215703"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a07351701a14c7e13fafbb3"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u91d1\u878d\u884c\u4e3a\u76d1\u7ba1\u5c40(FCA)"", ""aliases"": [""\u91d1\u878d\u884c\u4e3a\u76d1\u7ba1\u5c40""], ""event_time_norm"": ""2026-05-15"", ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""regulator"", ""mention_count"": 0, ""evidence_sentence"": ""FCA\u53c2\u4e0e\u53d1\u5e03\u8054\u5408\u58f0\u660e\uff0c\u8981\u6c42\u4f01\u4e1a\u9650\u5236\u524d\u6cbfAI\u6a21\u578b\u98ce\u9669\u3002""}"
"61af3cee2a1f9393633ca54754afa94f","0",英国公司,受监管主体,"52215703","{""context"": ""\u82f1\u56fd\u516c\u53f8\u88ab\u8981\u6c42\u91c7\u53d6\u63aa\u65bd\u9650\u5236\u524d\u6cbfAI\u6a21\u578b\u98ce\u9669\u3002"", ""project_id"": ""52215703"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a07351701a14c7e13fafbb3"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u82f1\u56fd\u516c\u53f8"", ""event_time_norm"": ""2026-05-15"", ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""subject"", ""mention_count"": 1, ""evidence_sentence"": ""\u82f1\u56fd\u516c\u53f8\u88ab\u8981\u6c42\u91c7\u53d6\u63aa\u65bd\u9650\u5236\u524d\u6cbfAI\u6a21\u578b\u98ce\u9669\u3002""}"
"86d7c0a6e14cca021d0eea997b65a687","0",前沿AI模型,监管对象,"52215703","{""context"": ""\u8054\u5408\u58f0\u660e\u8981\u6c42\u4f01\u4e1a\u9650\u5236\u524d\u6cbfAI\u6a21\u578b\u7684\u98ce\u9669\u3002"", ""project_id"": ""52215703"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a07351701a14c7e13fafbb3"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u524d\u6cbfAI\u6a21\u578b"", ""event_time_norm"": ""2026-05-15"", ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""object"", ""mention_count"": 1, ""evidence_sentence"": ""\u8054\u5408\u58f0\u660e\u8981\u6c42\u4f01\u4e1a\u9650\u5236\u524d\u6cbfAI\u6a21\u578b\u7684\u98ce\u9669\u3002""}"
b89cf9c65cdc7c131acea5b2c567301e,"1",制造业产出增长,产量变动,"52215703","{""context"": ""\u7f8e\u56fd4\u6708\u5236\u9020\u4e1a\u4ea7\u51fa\u589e\u957f0.6%\uff0c\u7531\u6c7d\u8f66\u884c\u4e1a\u53caAI\u652f\u51fa\u70ed\u6f6e\u63a8\u52a8\u3002"", ""project_id"": ""52215703"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a07432801a14c7e13fb0ea5"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u5236\u9020\u4e1a\u4ea7\u51fa\u589e\u957f"", ""event_time_norm"": ""2026-05-15"", ""percent_value"": 0.6, ""polarity"": ""positive"", ""certainty"": ""unknown"", ""role"": ""event"", ""mention_count"": 1, ""evidence_sentence"": ""\u7f8e\u56fd4\u6708\u5236\u9020\u4e1a\u4ea7\u51fa\u589e\u957f0.6%\uff0c\u7531\u6c7d\u8f66\u884c\u4e1a\u53caAI\u652f\u51fa\u70ed\u6f6e\u63a8\u52a8\u3002""}"
"54a0a0ec8a147368459872400b3d2767","0",美国,国家,"52215703","{""context"": ""\u7f8e\u56fd4\u6708\u5236\u9020\u4e1a\u4ea7\u51fa\u589e\u957f0.6%\u3002"", ""project_id"": ""52215703"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a07432801a14c7e13fb0ea5"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u7f8e\u56fd"", ""event_time_norm"": ""2026-05-15"", ""percent_value"": 0.6, ""polarity"": ""positive"", ""certainty"": ""unknown"", ""role"": ""entity"", ""mention_count"": 5, ""evidence_sentence"": ""\u7f8e\u56fd4\u6708\u5236\u9020\u4e1a\u4ea7\u51fa\u589e\u957f0.6%\u3002""}"
"2aa0191fe270dfe0836c952604658616","0",汽车行业,推动因素,"52215703","{""context"": ""\u6c7d\u8f66\u884c\u4e1a\u53caAI\u652f\u51fa\u70ed\u6f6e\u63a8\u52a8\u5236\u9020\u4e1a\u4ea7\u51fa\u589e\u957f\u3002"", ""project_id"": ""52215703"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a07432801a14c7e13fb0ea5"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u6c7d\u8f66\u884c\u4e1a"", ""event_time_norm"": ""2026-05-15"", ""polarity"": ""positive"", ""certainty"": ""unknown"", ""role"": ""entity"", ""mention_count"": 1, ""evidence_sentence"": ""\u6c7d\u8f66\u884c\u4e1a\u53caAI\u652f\u51fa\u70ed\u6f6e\u63a8\u52a8\u5236\u9020\u4e1a\u4ea7\u51fa\u589e\u957f\u3002""}"
"8d5b76ff97987519a7508829d1383b97","1",岗位流失,就业变动,"52215703","{""context"": ""2025\u5e74\u7f8e\u56fd\u591a\u4e2a\u88ab\u8ba4\u4e3a\u6613\u53d7AI\u5f71\u54cd\u7684\u804c\u4e1a\u9886\u57df\u8fde\u7eed\u7b2c\u4e8c\u5e74\u51fa\u73b0\u4e25\u91cd\u7684\u804c\u4f4d\u6d41\u5931\u3002"", ""project_id"": ""52215703"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a07897401a14c7e13fb6276"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u5c97\u4f4d\u6d41\u5931"", ""event_time_norm"": ""2026-05-16"", ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""event"", ""mention_count"": 1, ""evidence_sentence"": ""2025\u5e74\u7f8e\u56fd\u591a\u4e2a\u88ab\u8ba4\u4e3a\u6613\u53d7AI\u5f71\u54cd\u7684\u804c\u4e1a\u9886\u57df\u8fde\u7eed\u7b2c\u4e8c\u5e74\u51fa\u73b0\u4e25\u91cd\u7684\u804c\u4f4d\u6d41\u5931\u3002""}"
a0160a5db4be697b13f22d7249661581,"0",客户服务代表,受影响职业,"52215703","{""context"": ""\u6587\u4e2d\u4e3e\u4f8b\u5ba2\u6237\u670d\u52a1\u4ee3\u8868\u662f\u53d7AI\u51b2\u51fb\u51fa\u73b0\u5c97\u4f4d\u6d41\u5931\u7684\u804c\u4e1a\u4e4b\u4e00\u3002"", ""project_id"": ""52215703"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a07897401a14c7e13fb6276"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u5ba2\u6237\u670d\u52a1\u4ee3\u8868"", ""event_time_norm"": ""2026-05-16"", ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""entity"", ""mention_count"": 1, ""evidence_sentence"": ""\u6587\u4e2d\u4e3e\u4f8b\u5ba2\u6237\u670d\u52a1\u4ee3\u8868\u662f\u53d7AI\u51b2\u51fb\u51fa\u73b0\u5c97\u4f4d\u6d41\u5931\u7684\u804c\u4e1a\u4e4b\u4e00\u3002""}"
"0874b8930b24353cc27e0e2247df02d4","1",收购,事件,"52215703","{""project_id"": ""52215703"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""A+B"", ""confidence"": 0.9, ""context"": ""OpenAI\u5df2\u6536\u8d2dAI\u58f0\u97f3\u514b\u9686\u5de5\u5177\u516c\u53f8weights.gg"", ""sample_id"": ""6a07c1b501a14c7e13fba20b"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u6536\u8d2d"", ""event_time_norm"": ""2026-05-16"", ""polarity"": ""neutral"", ""certainty"": ""confirmed"", ""role"": ""event"", ""mention_count"": 1, ""evidence_sentence"": ""OpenAI\u5df2\u6536\u8d2dAI\u58f0\u97f3\u514b\u9686\u5de5\u5177\u516c\u53f8weights.gg""}"
"39069d6658f8d9f22cd71d45f9002efe","0",OpenAI已收购AI声音克隆工具公司,实体,"52215703","{""project_id"": ""52215703"", ""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.55, ""context"": ""\u3010\u7efc\u5408\u5b8f\u89c2\u65b0\u95fb\u3011\u3010OpenAI\u5df2\u6536\u8d2dAI\u58f0\u97f3\u514b\u9686\u5de5\u5177\u516c\u53f8weights.gg\u3011\u4e24\u5e74\u524d\uff0cOpenAI\u7684\u6280\u672f\u56e2\u961f\u53d1\u5e03\u535a\u6587"", ""sample_id"": ""6a07c1b501a14c7e13fba20b"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""OpenAI\u5df2\u6536\u8d2dAI\u58f0\u97f3\u514b\u9686\u5de5\u5177\u516c\u53f8"", ""event_time_norm"": ""2026-05-16"", ""polarity"": ""neutral"", ""certainty"": ""confirmed"", ""role"": ""entity"", ""mention_count"": 1, ""evidence_sentence"": ""\u3010\u7efc\u5408\u5b8f\u89c2\u65b0\u95fb\u3011\u3010OpenAI\u5df2\u6536\u8d2dAI\u58f0\u97f3\u514b\u9686\u5de5\u5177\u516c\u53f8weights.gg\u3011\u4e24\u5e74\u524d\uff0cOpenAI\u7684\u6280\u672f\u56e2\u961f\u53d1\u5e03\u535a\u6587""}"
"237a81975d4d45104ad67668427fc4a1","0",详述公司,实体,"52215703","{""project_id"": ""52215703"", ""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.55, ""context"": ""eights.gg\u3011\u4e24\u5e74\u524d\uff0cOpenAI\u7684\u6280\u672f\u56e2\u961f\u53d1\u5e03\u535a\u6587\uff0c\u8be6\u8ff0\u516c\u53f8\u5df2\u501f\u52a9\u9876\u5c16\u4eba\u5de5\u667a\u80fd\u6280\u672f\u7814\u53d1\u51fa\u4eba\u58f0\u590d\u523b\u80fd\u529b\u3002\u7814\u7a76\u4eba\u5458..."", ""sample_id"": ""6a07c1b501a14c7e13fba20b"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u8be6\u8ff0\u516c\u53f8"", ""event_time_norm"": ""2026-05-16"", ""polarity"": ""neutral"", ""certainty"": ""confirmed"", ""role"": ""entity"", ""mention_count"": 1, ""evidence_sentence"": ""eights.gg\u3011\u4e24\u5e74\u524d\uff0cOpenAI\u7684\u6280\u672f\u56e2\u961f\u53d1\u5e03\u535a\u6587\uff0c\u8be6\u8ff0\u516c\u53f8\u5df2\u501f\u52a9\u9876\u5c16\u4eba\u5de5\u667a\u80fd\u6280\u672f\u7814\u53d1\u51fa\u4eba\u58f0\u590d\u523b\u80fd\u529b\u3002""}"
eae1d8d4971f6955e4311c88aadb47b0,"0",OpenAI,收购方,"52215703","{""context"": ""OpenAI\u5df2\u6536\u8d2dAI\u58f0\u97f3\u514b\u9686\u5de5\u5177\u516c\u53f8weights.gg"", ""project_id"": ""52215703"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a07c1b501a14c7e13fba20b"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""OpenAI"", ""event_time_norm"": ""2026-05-16"", ""polarity"": ""neutral"", ""certainty"": ""confirmed"", ""role"": ""subject"", ""mention_count"": 4, ""evidence_sentence"": ""OpenAI\u5df2\u6536\u8d2dAI\u58f0\u97f3\u514b\u9686\u5de5\u5177\u516c\u53f8weights.gg""}"
"78b3d3752a1faaff25a8266668d8f94c","0",weights.gg,标的公司,"52215703","{""context"": ""OpenAI\u5df2\u6536\u8d2dAI\u58f0\u97f3\u514b\u9686\u5de5\u5177\u516c\u53f8weights.gg"", ""project_id"": ""52215703"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a07c1b501a14c7e13fba20b"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""weights.gg"", ""event_time_norm"": ""2026-05-16"", ""polarity"": ""neutral"", ""certainty"": ""confirmed"", ""role"": ""object"", ""mention_count"": 1, ""evidence_sentence"": ""OpenAI\u5df2\u6536\u8d2dAI\u58f0\u97f3\u514b\u9686\u5de5\u5177\u516c\u53f8weights.gg""}"
