"id","type","from","to","eventrel","value","properties","project_id"
ac057a5697f8a3131752daf0f6542735,语义关系,"49b138ee12b26d887a9ab9a2ac6ed7d0",e5e05d6c02c013efa9e0169cccc94857,同样本关联,同样本关联,"{""source"": ""GraphOptimizationAgent"", ""channel"": ""opt"", ""confidence"": 0.42, ""sample_id"": ""6a00735f01a14c7e13f17671"", ""repair"": true, ""extraction_method"": ""general""}","88958011"
c47a150e7269ad66569a2b6933697a4b,语义关系,d7ae653c5c8f465064e310767948b287,"0f790e1592d858ec6e77a5b07102c6cd",同样本关联,同样本关联,"{""source"": ""GraphOptimizationAgent"", ""channel"": ""opt"", ""confidence"": 0.42, ""sample_id"": ""6a00816f01a14c7e13f184e6"", ""repair"": true, ""extraction_method"": ""general""}","88958011"
"5e4fd1bcf1ec40bd5d73cf7aeb75e808",语义关系,"68497c7040af84732551bd08c6dfa791","1ad61d2af1c4232f328e573a266bfb58",同样本关联,同样本关联,"{""source"": ""GraphOptimizationAgent"", ""channel"": ""opt"", ""confidence"": 0.42, ""sample_id"": ""6a00fffd01a14c7e13f2039f"", ""repair"": true, ""extraction_method"": ""general""}","88958011"
"29787e984db549b61fe0e06d2faed3d1",语义关系,a187fce7f01da382fe90a5f9f9728f27,"22683d7bbf6f6c286f167f1148a46341",同样本关联,同样本关联,"{""source"": ""GraphOptimizationAgent"", ""channel"": ""opt"", ""confidence"": 0.42, ""sample_id"": ""6a010e0e01a14c7e13f211a6"", ""repair"": true, ""extraction_method"": ""general""}","88958011"
"254c399e652157d8bc4c8c71cd223c1e",语义关系,"848d6adeb2afd2372deb9bd7ae4e595d","22683d7bbf6f6c286f167f1148a46341",同样本关联,同样本关联,"{""source"": ""GraphOptimizationAgent"", ""channel"": ""opt"", ""confidence"": 0.42, ""sample_id"": ""6a010e0e01a14c7e13f211a6"", ""repair"": true, ""extraction_method"": ""general""}","88958011"
"3639291fa8212e8317562a29ebc96f5a",语义关系,"8c9e28d4f2cc472f0dbbee898aa6bea5","22683d7bbf6f6c286f167f1148a46341",同样本关联,同样本关联,"{""source"": ""GraphOptimizationAgent"", ""channel"": ""opt"", ""confidence"": 0.42, ""sample_id"": ""6a010e0e01a14c7e13f211a6"", ""repair"": true, ""extraction_method"": ""general""}","88958011"
"6daa8a88b9476637941a199bcbecf66e",语义关系,db4b0c2f97820735d7ca15e343c8d505,"1a099d90ba4ec163713eb15a70543779",同样本关联,同样本关联,"{""source"": ""GraphOptimizationAgent"", ""channel"": ""opt"", ""confidence"": 0.42, ""sample_id"": ""6a011c1f01a14c7e13f21fb4"", ""repair"": true, ""extraction_method"": ""general""}","88958011"
"4226e13de8732bf1d5c59e23a8032da1",语义关系,"2073022698583f7f8ae841d471192337","1a099d90ba4ec163713eb15a70543779",同样本关联,同样本关联,"{""source"": ""GraphOptimizationAgent"", ""channel"": ""opt"", ""confidence"": 0.42, ""sample_id"": ""6a011c1f01a14c7e13f21fb4"", ""repair"": true, ""extraction_method"": ""general""}","88958011"
cc1939c6b8a01fc56eefc02baeda2275,语义关系,f5adfbda4a66c08294d79825528be73e,"1a099d90ba4ec163713eb15a70543779",同样本关联,同样本关联,"{""source"": ""GraphOptimizationAgent"", ""channel"": ""opt"", ""confidence"": 0.42, ""sample_id"": ""6a011c1f01a14c7e13f21fb4"", ""repair"": true, ""extraction_method"": ""general""}","88958011"
"6c89646e57433f9bc1a55d6efa2cd328",语义关系,"5c54ae51f620d4d8ffa6317ed0317b4e",aab1f96b6cdfecf070c81316cc6cc879,同样本关联,同样本关联,"{""source"": ""GraphOptimizationAgent"", ""channel"": ""opt"", ""confidence"": 0.42, ""sample_id"": ""6a01545b01a14c7e13f25a6a"", ""repair"": true, ""extraction_method"": ""general""}","88958011"
"0ac4a30914edc26356312102027dbb42",语义关系,a220a6b4c2028f5f15a3b6ddd89ab94e,"26420474a420203b8ca68ed3cdd5544b",同样本关联,同样本关联,"{""source"": ""GraphOptimizationAgent"", ""channel"": ""opt"", ""confidence"": 0.42, ""sample_id"": ""6a01627801a14c7e13f268f9"", ""repair"": true, ""extraction_method"": ""general""}","88958011"
b48707e6817b716247633ae8ef5419b9,语义关系,ab504f8b321cdc1dcbda219ea017e415,"26420474a420203b8ca68ed3cdd5544b",同样本关联,同样本关联,"{""source"": ""GraphOptimizationAgent"", ""channel"": ""opt"", ""confidence"": 0.42, ""sample_id"": ""6a01627801a14c7e13f268f9"", ""repair"": true, ""extraction_method"": ""general""}","88958011"
d3e0e30deeb14beecf7ab843f7401b64,语义关系,"626e5d0d983504c834ec1aa8198c14e8","26420474a420203b8ca68ed3cdd5544b",同样本关联,同样本关联,"{""source"": ""GraphOptimizationAgent"", ""channel"": ""opt"", ""confidence"": 0.42, ""sample_id"": ""6a01627801a14c7e13f268f9"", ""repair"": true, ""extraction_method"": ""general""}","88958011"
"30f877a0ea5b942f0800f11ee738ca56",语义关系,e6bdf71c6325ae6ffcbfe92988c0e350,"225611f5e2df56e0ddb0262ef7f748ee",同样本关联,同样本关联,"{""source"": ""GraphOptimizationAgent"", ""channel"": ""opt"", ""confidence"": 0.42, ""sample_id"": ""6a018c9f01a14c7e13f2b558"", ""repair"": true, ""extraction_method"": ""general""}","88958011"
b4597b7a216b70e35d88240b035f99e1,语义关系,"2147acbf3bc7c56ed20fde1acf4ad3a9","18ff0db67dc52b0e945169d15b0f8bfc",同样本关联,同样本关联,"{""source"": ""GraphOptimizationAgent"", ""channel"": ""opt"", ""confidence"": 0.42, ""sample_id"": ""6a019ab001a14c7e13f2d243"", ""repair"": true, ""extraction_method"": ""general""}","88958011"
"77b52c87b6f52fdbaa7f97ec80577b20",语义关系,"5bb351ec47045146a3982e2eb9129bb7","18ff0db67dc52b0e945169d15b0f8bfc",同样本关联,同样本关联,"{""source"": ""GraphOptimizationAgent"", ""channel"": ""opt"", ""confidence"": 0.42, ""sample_id"": ""6a019ab001a14c7e13f2d243"", ""repair"": true, ""extraction_method"": ""general""}","88958011"
"5ccbdceedb9eaafd5329781c6a10c3e1",语义关系,"7fa1ed351e2f29d25bab83ff66046833","4d67dbdd188a6bf54255357f3a1291b8",同样本关联,同样本关联,"{""source"": ""GraphOptimizationAgent"", ""channel"": ""opt"", ""confidence"": 0.42, ""sample_id"": ""6a01c4df01a14c7e13f315d7"", ""repair"": true, ""extraction_method"": ""general""}","88958011"
"8679114da4dd82f3662ed5cab3ac5138",语义关系,"09c29fc3885de48efde4300b5bd74156","4d67dbdd188a6bf54255357f3a1291b8",同样本关联,同样本关联,"{""source"": ""GraphOptimizationAgent"", ""channel"": ""opt"", ""confidence"": 0.42, ""sample_id"": ""6a01c4df01a14c7e13f315d7"", ""repair"": true, ""extraction_method"": ""general""}","88958011"
"4e295387b00d388d4fc384414d5d5e6c",语义关系,b54b9f56b969b737f76c26b19e794a55,"4d67dbdd188a6bf54255357f3a1291b8",同样本关联,同样本关联,"{""source"": ""GraphOptimizationAgent"", ""channel"": ""opt"", ""confidence"": 0.42, ""sample_id"": ""6a01c4df01a14c7e13f315d7"", ""repair"": true, ""extraction_method"": ""general""}","88958011"
c754e79e623d13d7a606e85876df9fd4,行情波动关系,ab0d56534ffb3017ac4e3001c1ca3244,"28bd41754015e6d3f2f12d0d01c2f94a",触发龙头异动,触发龙头异动,"{""source"": ""LLM\u62bd\u53d6"", ""extraction_method"": ""general"", ""context"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6\u3002"", ""channel"": ""A+B"", ""sample_id"": ""69666c1c01a14c7e13621297"", ""confidence"": 0.88, ""project_id"": ""88958011"", ""enriched_by"": ""PropertyEnrichmentAgent"", ""trigger_phrase"": ""\u89e6\u53d1\u9f99\u5934\u5f02\u52a8"", ""direction"": ""positive"", ""strength"": ""strong"", ""temporal_order"": ""unknown"", ""certainty"": ""unknown"", ""evidence_sentence"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6\u3002"", ""percent_value"": 10.01, ""event_time_norm"": ""2026-01-14""}","88958011"
"0cb2cdb6c3dbffb46e261245e889192b",行业联动关系,ab0d56534ffb3017ac4e3001c1ca3244,"9f265d94978f13b88c36c907a1113245",领涨板块,领涨板块,"{""source"": ""LLM\u62bd\u53d6"", ""extraction_method"": ""general"", ""context"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6\u3002"", ""channel"": ""B"", ""sample_id"": ""69666c1c01a14c7e13621297"", ""confidence"": 0.78, ""project_id"": ""88958011"", ""enriched_by"": ""PropertyEnrichmentAgent"", ""trigger_phrase"": ""\u9886\u6da8\u677f\u5757"", ""direction"": ""positive"", ""strength"": ""medium"", ""temporal_order"": ""unknown"", ""certainty"": ""unknown"", ""evidence_sentence"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6\u3002"", ""percent_value"": 10.01, ""event_time_norm"": ""2026-01-14""}","88958011"
a20f1edc7181d56e64a42f4e0362f0ba,因果关系,"34355bcf3e87b94302261c4fb145a3e3","28bd41754015e6d3f2f12d0d01c2f94a",导致龙头异动事件,导致龙头异动事件,"{""source"": ""LLM\u62bd\u53d6"", ""extraction_method"": ""general"", ""context"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6\u3002"", ""channel"": ""B"", ""sample_id"": ""69666c1c01a14c7e13621297"", ""confidence"": 0.78, ""project_id"": ""88958011"", ""enriched_by"": ""PropertyEnrichmentAgent"", ""trigger_phrase"": ""\u5bfc\u81f4\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6"", ""direction"": ""positive"", ""strength"": ""medium"", ""temporal_order"": ""unknown"", ""certainty"": ""unknown"", ""evidence_sentence"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6\u3002"", ""percent_value"": 10.01, ""event_time_norm"": ""2026-01-14""}","88958011"
"0834aa43003cabeb1487774b4dfff777",行情波动关系,"9f265d94978f13b88c36c907a1113245","28bd41754015e6d3f2f12d0d01c2f94a",触发市场异动,触发市场异动,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.56, ""context"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6"", ""sample_id"": ""69666c1c01a14c7e13621297"", ""project_id"": ""88958011"", ""enriched_by"": ""PropertyEnrichmentAgent"", ""trigger_phrase"": ""\u89e6\u53d1\u5e02\u573a\u5f02\u52a8"", ""direction"": ""positive"", ""strength"": ""weak"", ""temporal_order"": ""unknown"", ""certainty"": ""unknown"", ""evidence_sentence"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6"", ""percent_value"": 10.01, ""event_time_norm"": ""2026-01-14"", ""extraction_method"": ""general""}","88958011"
"9df6b8ecf5b8ff0bd28bc826a9b217ca",行情波动关系,"9f265d94978f13b88c36c907a1113245","34355bcf3e87b94302261c4fb145a3e3",触发市场异动,触发市场异动,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.56, ""context"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6"", ""sample_id"": ""69666c1c01a14c7e13621297"", ""project_id"": ""88958011"", ""enriched_by"": ""PropertyEnrichmentAgent"", ""trigger_phrase"": ""\u89e6\u53d1\u5e02\u573a\u5f02\u52a8"", ""direction"": ""positive"", ""strength"": ""weak"", ""temporal_order"": ""unknown"", ""certainty"": ""unknown"", ""evidence_sentence"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6"", ""percent_value"": 10.01, ""event_time_norm"": ""2026-01-14"", ""extraction_method"": ""general""}","88958011"
"6519749f115525f5fba5e9030496ed9b",行情波动关系,"9f265d94978f13b88c36c907a1113245",ab0d56534ffb3017ac4e3001c1ca3244,触发市场异动,触发市场异动,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.56, ""context"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6"", ""sample_id"": ""69666c1c01a14c7e13621297"", ""project_id"": ""88958011"", ""enriched_by"": ""PropertyEnrichmentAgent"", ""trigger_phrase"": ""\u89e6\u53d1\u5e02\u573a\u5f02\u52a8"", ""direction"": ""positive"", ""strength"": ""weak"", ""temporal_order"": ""unknown"", ""certainty"": ""unknown"", ""evidence_sentence"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6"", ""percent_value"": 10.01, ""event_time_norm"": ""2026-01-14"", ""extraction_method"": ""general""}","88958011"
"61114b8583ef1edd440d2e6d317516ce",行情波动关系,"28bd41754015e6d3f2f12d0d01c2f94a","34355bcf3e87b94302261c4fb145a3e3",触发市场异动,触发市场异动,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.56, ""context"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6"", ""sample_id"": ""69666c1c01a14c7e13621297"", ""project_id"": ""88958011"", ""enriched_by"": ""PropertyEnrichmentAgent"", ""trigger_phrase"": ""\u89e6\u53d1\u5e02\u573a\u5f02\u52a8"", ""direction"": ""positive"", ""strength"": ""weak"", ""temporal_order"": ""unknown"", ""certainty"": ""unknown"", ""evidence_sentence"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6"", ""percent_value"": 10.01, ""event_time_norm"": ""2026-01-14"", ""extraction_method"": ""general""}","88958011"
"2657f7a5c275634cb76c9bb0198a8518",行情波动关系,ab0d56534ffb3017ac4e3001c1ca3244,"34355bcf3e87b94302261c4fb145a3e3",触发市场异动,触发市场异动,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.56, ""context"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6"", ""sample_id"": ""69666c1c01a14c7e13621297"", ""project_id"": ""88958011"", ""enriched_by"": ""PropertyEnrichmentAgent"", ""trigger_phrase"": ""\u89e6\u53d1\u5e02\u573a\u5f02\u52a8"", ""direction"": ""positive"", ""strength"": ""weak"", ""temporal_order"": ""unknown"", ""certainty"": ""unknown"", ""evidence_sentence"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6"", ""percent_value"": 10.01, ""event_time_norm"": ""2026-01-14"", ""extraction_method"": ""general""}","88958011"
c754e79e623d13d7a606e85876df9fd4,行情波动关系,ab0d56534ffb3017ac4e3001c1ca3244,"28bd41754015e6d3f2f12d0d01c2f94a",触发龙头异动,触发龙头异动,"{""source"": ""LLM\u62bd\u53d6"", ""extraction_method"": ""general"", ""context"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6\u3002"", ""channel"": ""A+B"", ""sample_id"": ""69666c1c01a14c7e13621297"", ""confidence"": 0.88, ""project_id"": ""88958011"", ""enriched_by"": ""PropertyEnrichmentAgent"", ""trigger_phrase"": ""\u89e6\u53d1\u9f99\u5934\u5f02\u52a8"", ""direction"": ""positive"", ""strength"": ""strong"", ""temporal_order"": ""unknown"", ""certainty"": ""unknown"", ""evidence_sentence"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6\u3002"", ""percent_value"": 10.01, ""event_time_norm"": ""2026-01-14""}","88958011"
"0cb2cdb6c3dbffb46e261245e889192b",行业联动关系,ab0d56534ffb3017ac4e3001c1ca3244,"9f265d94978f13b88c36c907a1113245",领涨板块,领涨板块,"{""source"": ""LLM\u62bd\u53d6"", ""extraction_method"": ""general"", ""context"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6\u3002"", ""channel"": ""B"", ""sample_id"": ""69666c1c01a14c7e13621297"", ""confidence"": 0.78, ""project_id"": ""88958011"", ""enriched_by"": ""PropertyEnrichmentAgent"", ""trigger_phrase"": ""\u9886\u6da8\u677f\u5757"", ""direction"": ""positive"", ""strength"": ""medium"", ""temporal_order"": ""unknown"", ""certainty"": ""unknown"", ""evidence_sentence"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6\u3002"", ""percent_value"": 10.01, ""event_time_norm"": ""2026-01-14""}","88958011"
a20f1edc7181d56e64a42f4e0362f0ba,因果关系,"34355bcf3e87b94302261c4fb145a3e3","28bd41754015e6d3f2f12d0d01c2f94a",导致龙头异动事件,导致龙头异动事件,"{""source"": ""LLM\u62bd\u53d6"", ""extraction_method"": ""general"", ""context"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6\u3002"", ""channel"": ""B"", ""sample_id"": ""69666c1c01a14c7e13621297"", ""confidence"": 0.78, ""project_id"": ""88958011"", ""enriched_by"": ""PropertyEnrichmentAgent"", ""trigger_phrase"": ""\u5bfc\u81f4\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6"", ""direction"": ""positive"", ""strength"": ""medium"", ""temporal_order"": ""unknown"", ""certainty"": ""unknown"", ""evidence_sentence"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6\u3002"", ""percent_value"": 10.01, ""event_time_norm"": ""2026-01-14""}","88958011"
"0834aa43003cabeb1487774b4dfff777",行情波动关系,"9f265d94978f13b88c36c907a1113245","28bd41754015e6d3f2f12d0d01c2f94a",触发市场异动,触发市场异动,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.56, ""context"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6"", ""sample_id"": ""69666c1c01a14c7e13621297"", ""project_id"": ""88958011"", ""enriched_by"": ""PropertyEnrichmentAgent"", ""trigger_phrase"": ""\u89e6\u53d1\u5e02\u573a\u5f02\u52a8"", ""direction"": ""positive"", ""strength"": ""weak"", ""temporal_order"": ""unknown"", ""certainty"": ""unknown"", ""evidence_sentence"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6"", ""percent_value"": 10.01, ""event_time_norm"": ""2026-01-14"", ""extraction_method"": ""general""}","88958011"
"9df6b8ecf5b8ff0bd28bc826a9b217ca",行情波动关系,"9f265d94978f13b88c36c907a1113245","34355bcf3e87b94302261c4fb145a3e3",触发市场异动,触发市场异动,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.56, ""context"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6"", ""sample_id"": ""69666c1c01a14c7e13621297"", ""project_id"": ""88958011"", ""enriched_by"": ""PropertyEnrichmentAgent"", ""trigger_phrase"": ""\u89e6\u53d1\u5e02\u573a\u5f02\u52a8"", ""direction"": ""positive"", ""strength"": ""weak"", ""temporal_order"": ""unknown"", ""certainty"": ""unknown"", ""evidence_sentence"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6"", ""percent_value"": 10.01, ""event_time_norm"": ""2026-01-14"", ""extraction_method"": ""general""}","88958011"
"6519749f115525f5fba5e9030496ed9b",行情波动关系,"9f265d94978f13b88c36c907a1113245",ab0d56534ffb3017ac4e3001c1ca3244,触发市场异动,触发市场异动,"{""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.56, ""context"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6"", ""sample_id"": ""69666c1c01a14c7e13621297"", ""project_id"": ""88958011"", ""enriched_by"": ""PropertyEnrichmentAgent"", ""trigger_phrase"": ""\u89e6\u53d1\u5e02\u573a\u5f02\u52a8"", ""direction"": ""positive"", ""strength"": ""weak"", ""temporal_order"": ""unknown"", ""certainty"": ""unknown"", ""evidence_sentence"": ""\u534a\u5bfc\u4f53\u677f\u5757\u9886\u6da8\u80a1\u7535\u79d1\u82af\u7247\u6da8\u8dcc\u5e4510.01%\uff0c\u4e0a\u6da8\u8d85\u8fc7\u9608\u503c9.5%\uff0c\u89e6\u53d1\u9f99\u5934\u5f02\u52a8\u4e8b\u4ef6"", ""percent_value"": 10.01, ""event_time_norm"": ""2026-01-14"", ""extraction_method"": ""general""}","88958011"
